timestamp,marker_id,x_base,y_base,z_base
836.310000,5,0.421627,0.014761,0.215893
836.310000,6,0.379733,0.118322,0.216875
836.310000,4,0.414228,0.069892,0.223629
836.310000,3,0.409845,0.119994,0.225541
836.310000,1,0.442722,0.073021,0.231821
836.310000,0,0.438767,0.123009,0.231523
836.375000,10,0.356402,0.065953,0.209666
836.375000,8,0.389715,0.012675,0.207545
836.375000,9,0.351242,0.116706,0.209343
836.375000,7,0.385148,0.068204,0.217768
836.375000,5,0.421931,0.014833,0.215359
836.375000,6,0.379798,0.118413,0.217049
836.375000,4,0.414174,0.070169,0.224198
836.375000,3,0.409759,0.120410,0.226026
836.375000,1,0.443310,0.071248,0.229866
836.375000,0,0.438174,0.121433,0.232094
836.440000,10,0.356739,0.067744,0.211098
836.440000,8,0.390055,0.014565,0.208155
836.440000,9,0.351457,0.118416,0.210629
836.440000,7,0.385523,0.069917,0.218296
836.440000,5,0.422420,0.016562,0.215341
836.440000,6,0.380221,0.120096,0.217462
836.440000,4,0.414521,0.071914,0.224759
836.440000,3,0.410997,0.122130,0.224257
836.440000,1,0.443835,0.073823,0.230616
836.440000,0,0.440354,0.123959,0.229665
836.474000,10,0.356240,0.065326,0.209599
836.474000,8,0.389536,0.012035,0.207545
836.474000,9,0.351096,0.116080,0.209196
836.474000,7,0.384815,0.067835,0.218579
836.474000,5,0.421138,0.014972,0.216492
836.474000,6,0.379657,0.117791,0.216883
836.474000,4,0.414022,0.069548,0.224092
836.474000,3,0.409623,0.119793,0.225841
836.474000,1,0.442746,0.071699,0.230797
836.474000,0,0.438227,0.121608,0.232153
836.541000,10,0.354430,0.067101,0.211140
836.541000,8,0.392257,0.013029,0.206804
836.541000,9,0.351299,0.117478,0.211218
836.541000,7,0.385695,0.068752,0.216481
836.541000,5,0.422663,0.015285,0.214100
836.541000,6,0.379346,0.119234,0.219692
836.541000,4,0.414694,0.070838,0.224116
836.541000,3,0.411004,0.121407,0.224181
836.541000,1,0.442615,0.073039,0.231972
836.541000,0,0.438997,0.122177,0.230974
836.607000,10,0.354450,0.067479,0.211491
836.607000,8,0.389577,0.014891,0.209193
836.607000,9,0.353830,0.117843,0.208673
836.607000,7,0.386108,0.069123,0.216290
836.607000,5,0.422866,0.015750,0.214229
836.607000,6,0.382147,0.119677,0.217760
836.607000,4,0.414317,0.071501,0.225075
836.607000,3,0.411252,0.122387,0.224064
836.607000,1,0.443206,0.074156,0.231511
836.607000,0,0.439476,0.124268,0.231567
836.674000,10,0.354324,0.067069,0.211447
836.674000,8,0.390469,0.012892,0.205860
836.674000,9,0.353710,0.117430,0.208574
836.674000,7,0.383008,0.069047,0.217949
836.674000,5,0.422027,0.015857,0.215358
836.674000,6,0.379909,0.119031,0.217174
836.674000,4,0.414200,0.070858,0.224573
836.674000,3,0.410926,0.121448,0.223335
836.674000,1,0.442901,0.073044,0.231285
836.674000,0,0.438480,0.122912,0.232481
836.740000,10,0.353945,0.065989,0.211725
836.740000,8,0.389462,0.012453,0.208161
836.740000,9,0.353484,0.116298,0.208297
836.740000,7,0.383239,0.067623,0.216727
836.740000,5,0.422267,0.013905,0.214063
836.740000,6,0.381740,0.117948,0.217318
836.740000,4,0.414042,0.069513,0.224378
836.740000,3,0.410666,0.119906,0.223378
836.740000,1,0.442708,0.071622,0.230776
836.740000,0,0.438453,0.122524,0.232459
836.774000,10,0.365297,0.057506,0.155322
836.774000,8,0.389789,0.015579,0.209192
836.774000,9,0.351707,0.118757,0.210801
836.774000,7,0.385747,0.070173,0.218304
836.774000,5,0.421746,0.017874,0.217217
836.774000,6,0.380431,0.120736,0.216851
836.774000,4,0.415104,0.072086,0.223773
836.774000,3,0.410944,0.122379,0.224997
836.774000,1,0.442724,0.074427,0.232845
836.774000,0,0.440092,0.123830,0.229427
836.809000,10,0.356175,0.065129,0.209580
836.809000,8,0.389468,0.011835,0.207548
836.809000,9,0.351034,0.115884,0.209151
836.809000,7,0.384928,0.067388,0.217655
836.809000,5,0.420878,0.014972,0.217149
836.809000,6,0.379596,0.117597,0.216832
836.809000,4,0.413960,0.069356,0.224059
836.809000,3,0.409564,0.119602,0.225783
836.809000,1,0.442686,0.071509,0.230758
836.809000,0,0.438169,0.121420,0.232089
836.846000,10,0.356758,0.066803,0.209337
836.846000,8,0.389584,0.014319,0.209488
836.846000,9,0.351456,0.117595,0.209551
836.846000,7,0.385307,0.069152,0.218185
836.846000,5,0.421622,0.017570,0.217146
836.846000,6,0.380233,0.120152,0.217473
836.846000,4,0.414534,0.071970,0.224766
836.846000,3,0.410496,0.122292,0.225518
836.846000,1,0.443847,0.073879,0.230624
836.846000,0,0.439229,0.124149,0.231886
836.907000,10,0.356517,0.065906,0.208777
836.907000,8,0.389382,0.013299,0.208859
836.907000,9,0.351286,0.116913,0.209390
836.907000,7,0.385196,0.068411,0.217793
836.907000,5,0.421986,0.015045,0.215362
836.907000,6,0.379841,0.118619,0.217100
836.907000,4,0.414221,0.070376,0.224229
836.907000,3,0.409799,0.120614,0.226084
836.907000,1,0.443334,0.071320,0.229881
836.907000,0,0.438637,0.121636,0.231147
836.974000,10,0.364422,0.054761,0.154973
836.974000,8,0.389324,0.013225,0.208588
836.974000,9,0.351020,0.116690,0.210960
836.974000,7,0.385448,0.067899,0.216780
836.974000,5,0.422048,0.014793,0.214969
836.974000,6,0.379915,0.118587,0.216322
836.974000,4,0.414858,0.069815,0.222421
836.974000,3,0.410436,0.120208,0.224412
836.974000,1,0.442569,0.072461,0.231712
836.974000,0,0.438625,0.122449,0.231343
837.040000,10,0.354650,0.068193,0.211561
837.040000,8,0.389794,0.015620,0.209187
837.040000,9,0.351731,0.118731,0.210154
837.040000,7,0.386106,0.069035,0.216275
837.040000,5,0.421852,0.016799,0.216260
837.040000,6,0.379760,0.119730,0.218494
837.040000,4,0.415424,0.071046,0.222679
837.040000,3,0.410775,0.121625,0.224769
837.040000,1,0.443046,0.073228,0.231663
837.040000,0,0.439306,0.123467,0.231303
837.075000,10,0.356189,0.065130,0.209581
837.075000,8,0.389092,0.012250,0.208869
837.075000,9,0.351050,0.115885,0.209152
837.075000,7,0.384942,0.067388,0.217658
837.075000,5,0.421702,0.013997,0.215339
837.075000,6,0.379612,0.117597,0.216833
837.075000,4,0.413974,0.069355,0.224063
837.075000,3,0.409886,0.119720,0.224807
837.075000,1,0.443318,0.071231,0.229868
837.075000,0,0.438624,0.121548,0.231121
837.142000,10,0.354716,0.066961,0.209658
837.142000,8,0.392230,0.013308,0.207161
837.142000,9,0.353830,0.117742,0.207953
837.142000,7,0.385729,0.068920,0.216582
837.142000,5,0.422119,0.016373,0.215977
837.142000,6,0.382524,0.119691,0.216208
837.142000,4,0.413921,0.071318,0.225662
837.142000,3,0.411182,0.121448,0.223488
837.142000,1,0.443075,0.073210,0.231512
837.142000,0,0.440262,0.123597,0.229532
837.208000,10,0.364862,0.056045,0.155210
837.208000,8,0.389395,0.014285,0.209191
837.208000,9,0.351370,0.117488,0.210500
837.208000,7,0.385393,0.068912,0.218125
837.208000,5,0.421363,0.016591,0.217171
837.208000,6,0.380102,0.119472,0.216509
837.208000,4,0.414757,0.070828,0.223554
837.208000,3,0.410943,0.121244,0.224067
837.208000,1,0.442000,0.073193,0.233082
837.208000,0,0.440250,0.124482,0.229649
837.247000,10,0.356303,0.065595,0.209630
837.247000,8,0.389606,0.012310,0.207546
837.247000,9,0.351151,0.116349,0.209262
837.247000,7,0.385052,0.067850,0.217720
837.247000,5,0.421011,0.015441,0.217163
837.247000,6,0.379710,0.118058,0.216956
837.247000,4,0.414081,0.069815,0.224138
837.247000,3,0.409981,0.120178,0.224944
837.247000,1,0.443423,0.071691,0.229957
837.247000,0,0.438717,0.122005,0.231271
837.283000,10,0.356534,0.066098,0.209264
837.283000,8,0.389625,0.014509,0.209489
837.283000,9,0.353697,0.117822,0.209234
837.283000,7,0.385339,0.069338,0.218214
837.283000,5,0.421415,0.016926,0.217124
837.283000,6,0.380044,0.119516,0.217305
837.283000,4,0.414341,0.071339,0.224657
837.283000,3,0.410004,0.121537,0.226306
837.283000,1,0.443658,0.073253,0.230493
837.283000,0,0.439050,0.123526,0.231674
837.340000,10,0.356404,0.065974,0.209664
837.340000,8,0.389331,0.013110,0.208857
837.340000,9,0.351037,0.116781,0.210238
837.340000,7,0.385150,0.068226,0.217765
837.340000,5,0.421936,0.014856,0.215354
837.340000,6,0.379798,0.118435,0.217049
837.340000,4,0.413440,0.070360,0.225949
837.340000,3,0.410066,0.120553,0.225048
837.340000,1,0.443317,0.071245,0.229865
837.340000,0,0.439752,0.121407,0.228909
837.374000,10,0.354245,0.066659,0.211396
837.374000,8,0.390370,0.013167,0.206602
837.374000,9,0.353750,0.117490,0.208582
837.374000,7,0.383046,0.069105,0.217954
837.374000,5,0.422063,0.015915,0.215361
837.374000,6,0.382070,0.119329,0.217659
837.374000,4,0.414536,0.070904,0.224100
837.374000,3,0.410965,0.121505,0.223349
837.374000,1,0.442937,0.073099,0.231297
837.374000,0,0.438517,0.122968,0.232499
837.408000,10,0.356724,0.066880,0.210098
837.408000,8,0.389567,0.014090,0.208579
837.408000,9,0.351217,0.117533,0.211148
837.408000,7,0.383418,0.069104,0.217194
837.408000,5,0.421654,0.016425,0.216831
837.408000,6,0.380012,0.119498,0.217185
837.408000,4,0.414527,0.071066,0.223823
837.408000,3,0.410427,0.121275,0.225353
837.408000,1,0.442770,0.073299,0.231871
837.408000,0,0.438182,0.122337,0.232216
837.475000,10,0.365220,0.057146,0.155290
837.475000,8,0.389715,0.015257,0.209189
837.475000,9,0.351678,0.118377,0.210067
837.475000,7,0.385870,0.069826,0.218192
837.475000,5,0.421994,0.017250,0.216274
837.475000,6,0.379886,0.120172,0.218611
837.475000,4,0.415046,0.071770,0.223718
837.475000,3,0.410898,0.122064,0.224902
837.475000,1,0.442328,0.074401,0.233327
837.475000,0,0.438820,0.124223,0.232502
837.513000,10,0.356584,0.066611,0.209728
837.513000,8,0.389525,0.013757,0.208853
837.513000,9,0.351203,0.117416,0.210383
837.513000,7,0.385324,0.068857,0.217850
837.513000,5,0.422125,0.015501,0.215372
837.513000,6,0.382358,0.119351,0.216014
837.513000,4,0.413609,0.070984,0.226054
837.513000,3,0.410223,0.121178,0.225233
837.513000,1,0.443683,0.072694,0.230150
837.513000,0,0.440086,0.122856,0.229382
837.575000,10,0.356734,0.067801,0.211102
837.575000,8,0.390056,0.014626,0.208151
837.575000,9,0.351448,0.118473,0.210639
837.575000,7,0.385518,0.069976,0.218299
837.575000,5,0.422420,0.016625,0.215337
837.575000,6,0.380066,0.120330,0.217361
837.575000,4,0.414516,0.071975,0.224762
837.575000,3,0.410988,0.122190,0.224267
837.575000,1,0.444605,0.073471,0.229275
837.575000,0,0.440344,0.124022,0.229676
837.640000,10,0.354622,0.068070,0.211552
837.640000,8,0.389762,0.015494,0.209189
837.640000,9,0.351982,0.118491,0.208239
837.640000,7,0.386278,0.069713,0.216371
837.640000,5,0.423048,0.016351,0.214245
837.640000,6,0.382306,0.120264,0.217919
837.640000,4,0.414481,0.072083,0.225175
837.640000,3,0.410584,0.122349,0.225563
837.640000,1,0.443178,0.074022,0.231489
837.640000,0,0.439452,0.124134,0.231529
837.678000,10,0.354213,0.066969,0.211160
837.678000,8,0.389740,0.013511,0.208157
837.678000,9,0.351526,0.117295,0.208617
837.678000,7,0.384895,0.068974,0.218792
837.678000,5,0.421831,0.015715,0.215863
837.678000,6,0.382011,0.119139,0.217644
837.678000,4,0.413973,0.070909,0.225195
837.678000,3,0.410895,0.121276,0.223350
837.678000,1,0.442992,0.072806,0.231018
837.678000,0,0.439152,0.122948,0.231228
837.742000,10,0.354557,0.067741,0.211513
837.742000,8,0.389685,0.015155,0.209191
837.742000,9,0.353938,0.118107,0.208728
837.742000,7,0.386316,0.069808,0.216379
837.742000,5,0.422783,0.016576,0.214718
837.742000,6,0.382343,0.120358,0.217934
837.742000,4,0.414519,0.072177,0.225187
837.742000,3,0.410918,0.122402,0.224646
837.742000,1,0.443005,0.073266,0.231328
837.742000,0,0.439298,0.123379,0.231265
837.776000,10,0.356440,0.065553,0.208741
837.776000,8,0.391965,0.011638,0.206541
837.776000,9,0.351014,0.116616,0.210201
837.776000,7,0.385121,0.068060,0.217747
837.776000,5,0.421900,0.014685,0.215357
837.776000,6,0.382174,0.118551,0.215806
837.776000,4,0.413413,0.070194,0.225928
837.776000,3,0.410045,0.120388,0.225003
837.776000,1,0.443490,0.071900,0.230000
837.776000,0,0.440133,0.122923,0.229416
837.843000,10,0.354381,0.067262,0.211582
837.843000,8,0.389529,0.013934,0.208580
837.843000,9,0.353790,0.117586,0.208620
837.843000,7,0.385403,0.069165,0.218195
837.843000,5,0.422384,0.015689,0.215077
837.843000,6,0.382099,0.119396,0.217640
837.843000,4,0.414189,0.071006,0.224737
837.843000,3,0.410403,0.121124,0.225309
837.843000,1,0.443205,0.072935,0.231226
837.843000,0,0.438362,0.123172,0.232485
837.907000,10,0.365270,0.057340,0.155307
837.907000,8,0.389760,0.015426,0.209189
837.907000,9,0.351657,0.118628,0.210766
837.907000,7,0.385883,0.069952,0.217341
837.907000,5,0.421695,0.017745,0.217207
837.907000,6,0.379885,0.120357,0.218658
837.907000,4,0.415055,0.071960,0.223745
837.907000,3,0.410897,0.122253,0.224952
837.907000,1,0.442746,0.074105,0.232702
837.907000,0,0.438780,0.124132,0.232471
837.979000,10,0.356440,0.065927,0.209092
837.979000,8,0.390183,0.012068,0.206227
837.979000,9,0.351052,0.116957,0.210282
837.979000,7,0.385103,0.068470,0.218091
837.979000,5,0.421967,0.015084,0.215294
837.979000,6,0.379191,0.118583,0.218790
837.979000,4,0.413373,0.070639,0.226259
837.979000,3,0.410613,0.120692,0.223813
837.979000,1,0.443168,0.072132,0.230786
837.979000,0,0.439977,0.122526,0.229174
838.044000,10,0.356394,0.065904,0.209657
838.044000,8,0.389318,0.013038,0.208859
838.044000,9,0.351235,0.116657,0.209328
838.044000,7,0.385140,0.068156,0.217758
838.044000,5,0.421108,0.015753,0.217171
838.044000,6,0.382189,0.118647,0.215830
838.044000,4,0.414167,0.070121,0.224186
838.044000,3,0.410060,0.120483,0.225029
838.044000,1,0.442887,0.072270,0.230910
838.044000,0,0.438793,0.122308,0.231366
838.108000,10,0.364822,0.056080,0.155064
838.108000,8,0.389686,0.014394,0.208580
838.108000,9,0.351333,0.117835,0.211221
838.108000,7,0.385437,0.069431,0.218125
838.108000,5,0.422081,0.016263,0.215937
838.108000,6,0.380222,0.119728,0.216621
838.108000,4,0.414639,0.071358,0.223880
838.108000,3,0.410733,0.121339,0.224748
838.108000,1,0.442879,0.073584,0.231939
838.108000,0,0.438914,0.123571,0.231716
838.175000,10,0.364865,0.055994,0.155201
838.175000,8,0.389396,0.014241,0.209188
838.175000,9,0.351396,0.117377,0.209826
838.175000,7,0.385948,0.068486,0.216192
838.175000,5,0.421683,0.016242,0.216237
838.175000,6,0.379932,0.120247,0.218632
838.175000,4,0.415089,0.071842,0.223734
838.175000,3,0.410943,0.122137,0.224928
838.175000,1,0.442751,0.073942,0.232388
838.175000,0,0.438826,0.124011,0.232449
838.209000,10,0.356642,0.066318,0.208817
838.209000,8,0.389516,0.013717,0.208857
838.209000,9,0.351195,0.117376,0.210374
838.209000,7,0.385316,0.068819,0.217847
838.209000,5,0.421862,0.014498,0.215348
838.209000,6,0.382151,0.118371,0.215758
838.209000,4,0.413384,0.070013,0.225896
838.209000,3,0.410024,0.120207,0.224951
838.209000,1,0.443462,0.071717,0.229964
838.209000,0,0.439891,0.121879,0.229070
838.276000,10,0.356880,0.067454,0.209249
838.276000,8,0.390659,0.013628,0.206215
838.276000,9,0.351479,0.118408,0.209981
838.276000,7,0.385875,0.069588,0.217086
838.276000,5,0.422239,0.016812,0.215990
838.276000,6,0.382622,0.120121,0.216327
838.276000,4,0.414324,0.071733,0.225257
838.276000,3,0.411797,0.122104,0.222332
838.276000,1,0.443177,0.073635,0.231598
838.276000,0,0.440355,0.124023,0.229676
838.341000,10,0.364827,0.055802,0.155190
838.341000,8,0.389359,0.014067,0.209191
838.341000,9,0.351645,0.117085,0.207901
838.341000,7,0.385828,0.068783,0.216305
838.341000,5,0.421755,0.016510,0.216252
838.341000,6,0.382389,0.119513,0.216412
838.341000,4,0.413734,0.071406,0.225939
838.341000,3,0.411303,0.121426,0.222745
838.341000,1,0.442494,0.073158,0.232221
838.341000,0,0.438579,0.123228,0.232176
838.407000,10,0.364307,0.054486,0.154957
838.407000,8,0.389226,0.012986,0.208592
838.407000,9,0.350921,0.116453,0.210906
838.407000,7,0.385013,0.068059,0.217941
838.407000,5,0.421632,0.014869,0.215898
838.407000,6,0.379723,0.118422,0.216908
838.407000,4,0.414224,0.069996,0.223649
838.407000,3,0.409834,0.120096,0.225575
838.407000,1,0.442476,0.072239,0.231662
838.407000,0,0.438531,0.122227,0.231260
838.441000,10,0.354236,0.066778,0.211417
838.441000,8,0.390239,0.012809,0.206604
838.441000,9,0.353626,0.117137,0.208505
838.441000,7,0.385677,0.068438,0.216669
838.441000,5,0.422337,0.015169,0.214676
838.441000,6,0.381950,0.118982,0.217570
838.441000,4,0.414113,0.070812,0.224954
838.441000,3,0.410846,0.121162,0.223246
838.441000,1,0.442819,0.072760,0.231225
838.441000,0,0.438403,0.122631,0.232384
838.475000,10,0.356213,0.064865,0.208677
838.475000,8,0.391726,0.010939,0.206546
838.475000,9,0.350796,0.115932,0.210051
838.475000,7,0.384900,0.067383,0.217658
838.475000,5,0.421668,0.013996,0.215335
838.475000,6,0.381960,0.117871,0.215631
838.475000,4,0.413198,0.069525,0.225815
838.475000,3,0.409839,0.119718,0.224805
838.475000,1,0.443498,0.072001,0.230019
838.475000,0,0.439916,0.122163,0.229163
838.521000,10,0.365310,0.057567,0.155327
838.521000,8,0.389800,0.015631,0.209191
838.521000,9,0.351718,0.118809,0.210815
838.521000,7,0.385758,0.070224,0.218312
838.521000,5,0.422078,0.017625,0.216286
838.521000,6,0.379945,0.120535,0.218713
838.521000,4,0.414966,0.071575,0.223682
838.521000,3,0.410820,0.121870,0.224840
838.521000,1,0.442202,0.073929,0.233235
838.521000,0,0.438705,0.123751,0.232349
838.577000,10,0.354059,0.065705,0.210996
838.577000,8,0.391844,0.011591,0.206812
838.577000,9,0.350963,0.116083,0.210893
838.577000,7,0.385332,0.067353,0.216293
838.577000,5,0.422260,0.013853,0.214063
838.577000,6,0.379021,0.117851,0.219327
838.577000,4,0.414342,0.069447,0.223885
838.577000,3,0.410369,0.119905,0.224316
838.577000,1,0.442786,0.071738,0.231134
838.577000,0,0.438297,0.122054,0.231881
838.640000,10,0.356276,0.065466,0.209617
838.640000,8,0.389575,0.012178,0.207546
838.640000,9,0.351321,0.116321,0.208388
838.640000,7,0.384671,0.068006,0.218658
838.640000,5,0.421176,0.015114,0.216498
838.640000,6,0.382086,0.118211,0.215722
838.640000,4,0.414056,0.069686,0.224118
838.640000,3,0.410704,0.120305,0.223064
838.640000,1,0.442779,0.071836,0.230828
838.640000,0,0.438257,0.121744,0.232204
838.680000,10,0.356304,0.066314,0.210945
838.680000,8,0.389591,0.013108,0.208159
838.680000,9,0.351046,0.116986,0.210290
838.680000,7,0.385099,0.068501,0.218094
838.680000,5,0.421157,0.016075,0.217094
838.680000,6,0.379674,0.118853,0.216965
838.680000,4,0.414107,0.070508,0.224510
838.680000,3,0.410095,0.120835,0.225070
838.680000,1,0.442810,0.072696,0.231211
838.680000,0,0.439971,0.122559,0.229182
838.740000,10,0.356585,0.066665,0.209739
838.740000,8,0.392203,0.012518,0.206533
838.740000,9,0.351202,0.117470,0.210402
838.740000,7,0.385326,0.068912,0.217862
838.740000,5,0.422130,0.015558,0.215377
838.740000,6,0.382357,0.119406,0.216034
838.740000,4,0.413610,0.071039,0.226067
838.740000,3,0.410221,0.121233,0.225254
838.740000,1,0.443496,0.071932,0.230006
838.740000,0,0.439918,0.122094,0.229142
838.774000,10,0.354413,0.067304,0.211471
838.774000,8,0.390425,0.013346,0.206602
838.774000,9,0.353798,0.117667,0.208629
838.774000,7,0.385617,0.069189,0.216956
838.774000,5,0.422417,0.015965,0.214904
838.774000,6,0.382210,0.119602,0.217012
838.774000,4,0.414282,0.071326,0.225046
838.774000,3,0.411010,0.121678,0.223408
838.774000,1,0.442984,0.073269,0.231336
838.774000,0,0.438630,0.123421,0.232245
838.840000,10,0.354103,0.065903,0.211016
838.840000,8,0.389715,0.012535,0.207203
838.840000,9,0.351000,0.116280,0.210936
838.840000,7,0.385594,0.067537,0.215846
838.840000,5,0.421315,0.015207,0.216090
838.840000,6,0.379057,0.118048,0.219375
838.840000,4,0.413888,0.069930,0.224854
838.840000,3,0.410403,0.120104,0.224371
838.840000,1,0.442344,0.071901,0.232040
838.840000,0,0.438292,0.121961,0.231852
838.878000,10,0.354637,0.067978,0.211530
838.878000,8,0.390661,0.014034,0.206591
838.878000,9,0.354016,0.118345,0.208777
838.878000,7,0.385887,0.069663,0.216890
838.878000,5,0.422749,0.016377,0.214710
838.878000,6,0.382328,0.120169,0.217882
838.878000,4,0.414496,0.071985,0.225153
838.878000,3,0.411217,0.122339,0.223602
838.878000,1,0.443193,0.073922,0.231466
838.878000,0,0.438741,0.123862,0.232794
838.940000,10,0.354273,0.067273,0.211269
838.940000,8,0.390500,0.013016,0.206217
838.940000,9,0.351339,0.117885,0.210494
838.940000,7,0.385395,0.069388,0.218215
838.940000,5,0.422276,0.016018,0.215321
838.940000,6,0.379573,0.120079,0.219189
838.940000,4,0.413775,0.072126,0.226515
838.940000,3,0.410986,0.122186,0.224264
838.940000,1,0.443562,0.073619,0.231088
838.940000,0,0.440342,0.124018,0.229673
838.980000,10,0.356826,0.067218,0.210139
838.980000,8,0.389675,0.014432,0.208584
838.980000,9,0.353598,0.118131,0.209193
838.980000,7,0.385422,0.069467,0.218132
838.980000,5,0.421852,0.015550,0.215917
838.980000,6,0.379922,0.119094,0.217086
838.980000,4,0.414428,0.070662,0.223763
838.980000,3,0.410852,0.120760,0.223993
838.980000,1,0.442674,0.072896,0.231798
838.980000,0,0.438720,0.122884,0.231484
839.040000,10,0.365281,0.057513,0.155327
839.040000,8,0.389775,0.015582,0.209193
839.040000,9,0.351713,0.118693,0.210156
839.040000,7,0.385919,0.070082,0.217370
839.040000,5,0.422053,0.017578,0.216287
839.040000,6,0.379920,0.120487,0.218706
839.040000,4,0.414357,0.072238,0.225513
839.040000,3,0.410930,0.122381,0.225005
839.040000,1,0.442751,0.074191,0.232435
839.040000,0,0.438812,0.124259,0.232529
839.074000,10,0.354195,0.066861,0.211145
839.074000,8,0.389431,0.012356,0.208156
839.074000,9,0.351284,0.116165,0.208345
839.074000,7,0.382802,0.067764,0.217493
839.074000,5,0.421133,0.014957,0.216490
839.074000,6,0.381871,0.118112,0.216634
839.074000,4,0.414015,0.069775,0.224519
839.074000,3,0.410669,0.120152,0.223010
839.074000,1,0.442742,0.071684,0.230792
839.074000,0,0.438292,0.121876,0.231828
839.140000,10,0.354643,0.068109,0.211548
839.140000,8,0.390677,0.014174,0.206593
839.140000,9,0.354013,0.118478,0.208811
839.140000,7,0.383320,0.070080,0.218083
839.140000,5,0.422360,0.016912,0.215388
839.140000,6,0.382419,0.120405,0.217218
839.140000,4,0.414501,0.072123,0.225176
839.140000,3,0.411213,0.122477,0.223640
839.140000,1,0.443197,0.074063,0.231491
839.140000,0,0.439470,0.124175,0.231532
839.175000,10,0.356407,0.065397,0.208722
839.175000,8,0.391926,0.011477,0.206537
839.175000,9,0.350986,0.116461,0.210164
839.175000,7,0.385089,0.067904,0.217724
839.175000,5,0.421862,0.014524,0.215348
839.175000,6,0.379604,0.118288,0.216855
839.175000,4,0.413382,0.070038,0.225900
839.175000,3,0.410019,0.120231,0.224957
839.175000,1,0.443459,0.071742,0.229967
839.175000,0,0.439887,0.121904,0.229077
839.241000,10,0.356805,0.067225,0.210142
839.241000,8,0.389659,0.014442,0.208582
839.241000,9,0.351479,0.117980,0.210407
839.241000,7,0.383497,0.069447,0.217247
839.241000,5,0.422054,0.016316,0.215937
839.241000,6,0.380082,0.119840,0.217284
839.241000,4,0.414604,0.071409,0.223887
839.241000,3,0.410494,0.121616,0.225462
839.241000,1,0.442844,0.073639,0.231944
839.241000,0,0.438450,0.123662,0.232651
839.278000,10,0.354024,0.065661,0.210999
839.278000,8,0.389336,0.012656,0.207862
839.278000,9,0.351100,0.116219,0.209574
839.278000,7,0.385336,0.067552,0.216735
839.278000,5,0.421530,0.014838,0.215632
839.278000,6,0.379464,0.118041,0.217515
839.278000,4,0.413813,0.069692,0.224820
839.278000,3,0.410331,0.119866,0.224308
839.278000,1,0.442201,0.071865,0.232107
839.278000,0,0.439674,0.122139,0.228971
839.343000,10,0.354145,0.066589,0.210893
839.343000,8,0.391851,0.011204,0.206542
839.343000,9,0.350926,0.116197,0.210101
839.343000,7,0.385024,0.067641,0.217689
839.343000,5,0.421789,0.014254,0.215344
839.343000,6,0.379545,0.118024,0.216786
839.343000,4,0.414054,0.069606,0.224104
839.343000,3,0.409963,0.119970,0.224880
839.343000,1,0.442778,0.071755,0.230812
839.343000,0,0.439831,0.121642,0.228992
839.410000,10,0.354570,0.067814,0.211244
839.410000,8,0.390649,0.013586,0.206217
839.410000,9,0.351451,0.118435,0.210626
839.410000,7,0.385627,0.068659,0.216959
839.410000,5,0.421967,0.015864,0.215961
839.410000,6,0.382395,0.119191,0.216080
839.410000,4,0.414083,0.070811,0.225101
839.410000,3,0.410779,0.121269,0.223991
839.410000,1,0.442943,0.072716,0.231414
839.410000,0,0.440140,0.123101,0.229372
839.450000,10,0.354030,0.065572,0.210310
839.450000,8,0.391579,0.011624,0.207239
839.450000,9,0.351397,0.116734,0.208491
839.450000,7,0.385494,0.068037,0.216394
839.450000,5,0.422443,0.014555,0.214086
839.450000,6,0.381980,0.118678,0.216798
839.450000,4,0.414136,0.070340,0.224623
839.450000,3,0.410774,0.120717,0.223190
839.450000,1,0.442859,0.072248,0.230912
839.450000,0,0.438393,0.122437,0.232024
839.507000,10,0.354439,0.067198,0.211161
839.507000,8,0.389791,0.014231,0.207857
839.507000,9,0.351304,0.117574,0.211253
839.507000,7,0.385742,0.069088,0.216947
839.507000,5,0.421973,0.016404,0.215679
839.507000,6,0.379834,0.119569,0.217925
839.507000,4,0.413846,0.071423,0.225690
839.507000,3,0.410690,0.121388,0.224767
839.507000,1,0.443016,0.073294,0.231490
839.507000,0,0.438569,0.123236,0.232285
839.575000,10,0.354643,0.068026,0.211538
839.575000,8,0.389776,0.015445,0.209188
839.575000,9,0.354020,0.118394,0.208790
839.575000,7,0.386113,0.069700,0.216427
839.575000,5,0.422757,0.016428,0.214714
839.575000,6,0.382332,0.120218,0.217896
839.575000,4,0.414486,0.072024,0.225157
839.575000,3,0.411203,0.122379,0.223608
839.575000,1,0.443183,0.073963,0.231470
839.575000,0,0.439461,0.124075,0.231498
839.640000,10,0.356394,0.066193,0.210000
839.640000,8,0.389610,0.013089,0.208160
839.640000,9,0.351337,0.117953,0.210513
839.640000,7,0.385397,0.069457,0.218226
839.640000,5,0.421472,0.017045,0.217126
839.640000,6,0.379959,0.119811,0.217221
839.640000,4,0.414399,0.071456,0.224675
839.640000,3,0.410371,0.121780,0.225360
839.640000,1,0.443853,0.073225,0.230093
839.640000,0,0.440243,0.123503,0.229505
839.674000,10,0.354394,0.067852,0.211332
839.674000,8,0.392032,0.014136,0.207852
839.674000,9,0.353550,0.117412,0.208460
839.674000,7,0.385431,0.068781,0.217443
839.674000,5,0.421993,0.015976,0.215965
839.674000,6,0.380252,0.119223,0.215798
839.674000,4,0.413808,0.070931,0.225599
839.674000,3,0.410516,0.120904,0.224517
839.674000,1,0.443402,0.072570,0.230506
